week_date,Sales,Promotion_Flag,Discount,Quantity,Year,Week_of_Year,Month,Quarter,week_sin,week_cos,lag_1,lag_2,lag_4,lag_12,roll_mean_4,roll_mean_12
2011-09-05,10132.08113683603,0.40575396825396826,0.08798115079365078,196,2011,36,9,3,-0.9350162426854147,-0.3546048870425359,7052.042043607721,5374.678968418016,5407.519324810294,7139.629249620589,7976.549051123806,5896.013702315657
2011-09-12,8690.109987215441,0.5472527472527472,0.13675824175824175,155,2011,37,9,3,-0.970941817426052,-0.23931566428755774,10132.08113683603,7052.042043607721,9347.394055633456,8497.421687215441,7812.228034019301,5912.071060648989
2011-09-19,10595.48033683603,0.5218487394957984,0.11178991596638654,169,2011,38,9,3,-0.992708874098054,-0.12053668025532357,8690.109987215441,10132.08113683603,5374.678968418016,4935.814562405148,9117.428376123806,6383.709875184896
2011-09-26,7903.676812025736,0.27465986394557823,0.09078231292517004,151,2011,39,9,3,-1.0,-1.8369701987210297e-16,10595.48033683603,8690.109987215441,7052.042043607721,3121.0504,9330.33706822831,6782.262076187041
2011-10-03,8996.181993228309,0.2436974789915966,0.058949579831932754,151,2011,40,10,4,-0.992708874098054,0.1205366802553232,7903.676812025736,10595.48033683603,10132.08113683603,3350.8089060128677,9046.36228232638,7252.709833454995
2011-10-10,5214.218906012868,0.3821428571428571,0.10583333333333332,107,2011,41,10,4,-0.9709418174260521,0.23931566428755738,8996.181993228309,7903.676812025736,8690.109987215441,3757.037068418015,8177.389512025735,7374.141653254565
2011-10-17,10579.390055633457,0.4838095238095238,0.1231111111111111,197,2011,42,10,4,-0.9350162426854148,0.35460488704253557,5214.218906012868,8996.181993228309,10595.48033683603,3185.186124810294,8173.366941725092,7990.325314156496
2011-10-24,7075.815974430883,0.4444444444444445,0.08499999999999999,120,2011,43,10,4,-0.8854560256532101,0.464723172043768,10579.390055633457,5214.218906012868,7903.676812025736,6591.130149620589,7966.401732326379,8030.715799557353
2011-10-31,11169.43228044375,0.4444444444444444,0.0999537037037037,234,2011,44,10,4,-0.822983865893657,0.5680647467311548,7075.815974430883,10579.390055633457,8996.181993228309,5407.519324810294,8509.71430413024,8510.875212526807
2011-11-07,9439.029174430883,0.33596491228070174,0.0837280701754386,168,2011,45,11,4,-0.7485107481711011,0.6631226582407952,11169.43228044375,7075.815974430883,5214.218906012868,9347.394055633456,9565.916871234744,8518.511472426593
2011-11-14,9922.555580443752,0.4197916666666667,0.11345486111111111,174,2011,46,11,4,-0.6631226582407955,0.7485107481711007,9439.029174430883,11169.43228044375,10579.390055633457,5374.678968418016,9401.708252437318,8897.501190095405
2011-11-21,8837.376249620589,0.5486111111111112,0.13196180555555556,159,2011,47,11,4,-0.5680647467311559,0.8229838658936564,9922.555580443752,9439.029174430883,7075.815974430883,7052.042043607721,9842.098321234744,9046.279040596477
2011-11-28,9283.35589322831,0.42892156862745096,0.09656862745098038,176,2011,48,11,4,-0.4647231720437684,0.88545602565321,8837.376249620589,9922.555580443752,11169.43228044375,10132.08113683603,9370.579224430883,8975.551936962502
2011-12-05,11611.892518038603,0.5303030303030303,0.11958333333333332,207,2011,49,12,4,-0.35460488704253595,0.9350162426854147,9283.35589322831,8837.376249620589,9439.029174430883,8690.109987215441,9913.795060332814,9219.033814531098
2011-12-12,12114.398880443752,0.505976430976431,0.11873232323232322,234,2011,50,12,4,-0.2393156642875578,0.970941817426052,11611.892518038603,9283.35589322831,9922.555580443752,10595.48033683603,10461.755885332814,9345.61035983174
2011-12-19,12537.160555633456,0.3639550264550265,0.08510978835978834,213,2011,51,12,4,-0.12053668025532363,0.992708874098054,12114.398880443752,11611.892518038603,8837.376249620589,7903.676812025736,11386.70196183603,9731.734005132384
2011-12-26,12739.630374430883,0.44298245614035087,0.11696491228070176,238,2011,52,12,4,6.432490598706546e-16,1.0,12537.160555633456,12114.398880443752,9283.35589322831,8996.181993228309,12250.770582136673,10043.688036899266
2012-01-02,4779.409906012868,0.528125,0.1278125,114,2012,1,1,1,0.12053668025532305,0.992708874098054,12739.630374430883,12537.160555633456,11611.892518038603,5214.218906012868,10542.64992913024,10007.453953565933
2012-01-09,5100.477487215442,0.36388888888888893,0.1267222222222222,103,2012,2,1,1,0.23931566428755774,0.970941817426052,4779.409906012868,12739.630374430883,12114.398880443752,10579.390055633457,8789.169580823162,9550.877906197764
2012-01-16,5208.875781202573,0.3761904761904762,0.10747619047619048,91,2012,3,1,1,0.3546048870425356,0.9350162426854148,5100.477487215442,4779.409906012868,12537.160555633456,7075.815974430883,6957.098387215442,9395.299556762073
2012-01-23,4462.107468418015,0.24615384615384617,0.06184615384615385,92,2012,4,1,1,0.4647231720437685,0.8854560256532099,5208.875781202573,5100.477487215442,12739.630374430883,11169.43228044375,4887.717660712225,8836.355822426593
2012-01-30,2387.255562405147,0.5666666666666667,0.13033333333333336,59,2012,5,1,1,0.5680647467311558,0.8229838658936564,4462.107468418015,5208.875781202573,4779.409906012868,9439.029174430883,4289.679074810294,8248.708021424449
2012-02-06,3672.465706012868,0.21428571428571427,0.04071428571428572,68,2012,6,2,1,0.6631226582407952,0.7485107481711011,2387.255562405147,4462.107468418015,5100.477487215442,9922.555580443752,3932.676129509651,7727.867198555209
2012-02-13,3758.923506012868,0.4791666666666667,0.09875,68,2012,7,2,1,0.7485107481711011,0.6631226582407953,3672.465706012868,2387.255562405147,5208.875781202573,8837.376249620589,3570.1880607122243,7304.662803254566
2012-02-20,3034.296906012868,0.45238095238095244,0.13095238095238096,77,2012,8,2,1,0.8229838658936564,0.5680647467311559,3758.923506012868,3672.465706012868,4462.107468418015,9283.35589322831,3213.235420110938,6783.907887653278
2012-02-27,4400.854487215442,0.34848484848484845,0.08212121212121212,77,2012,9,2,1,0.8854560256532099,0.4647231720437686,3034.296906012868,3758.923506012868,2387.255562405147,11611.892518038603,3716.6351513135114,6182.988051751348
2012-03-05,6619.989768418015,0.5166666666666667,0.12517948717948718,106,2012,10,3,1,0.9350162426854148,0.35460488704253557,4400.854487215442,3034.296906012868,3672.465706012868,12114.398880443752,4453.516166914798,5725.120625749204
2012-03-12,4868.721506012868,0.6384615384615385,0.1453846153846154,92,2012,11,3,1,0.970941817426052,0.23931566428755804,6619.989768418015,4400.854487215442,3758.923506012868,12537.160555633456,4730.965666914799,5086.084038280821
2012-03-19,5743.298087215441,0.5520833333333334,0.16520833333333335,109,2012,12,3,1,0.992708874098054,0.120536680255323,4868.721506012868,6619.989768418015,3034.296906012868,12739.630374430883,5408.215962215441,4503.056347679535
2012-03-26,4302.108706012868,0.4666666666666667,0.14800000000000002,90,2012,13,3,1,1.0,-1.6081226496766366e-16,5743.298087215441,4868.721506012868,4400.854487215442,4779.409906012868,5383.5295169147985,4463.281247679534
2012-04-02,4782.653743607721,0.7518518518518519,0.23259259259259257,66,2012,14,4,2,0.992708874098054,-0.12053668025532288,4302.108706012868,5743.298087215441,6619.989768418015,5100.477487215442,4924.195510712225,4436.7959357122245
2012-04-09,6812.074487215442,0.36904761904761907,0.0994047619047619,93,2012,15,4,2,0.9709418174260521,-0.2393156642875575,4782.653743607721,4302.108706012868,4868.721506012868,5208.875781202573,5410.033756012868,4570.395827879964
2012-04-16,6601.521712025736,0.40384615384615385,0.10461538461538462,111,2012,16,4,2,0.9350162426854148,-0.35460488704253545,6812.074487215442,4782.653743607721,5743.298087215441,4462.107468418015,5624.589662215441,4748.680348180607
2012-04-23,6250.834987215441,0.6210622710622711,0.1630128205128205,120,2012,17,4,2,0.8854560256532099,-0.4647231720437685,6601.521712025736,6812.074487215442,4302.108706012868,2387.255562405147,6111.771232516085,5070.645300248132
2012-04-30,4281.499706012868,0.48268398268398266,0.14077922077922078,91,2012,18,4,2,0.8229838658936565,-0.5680647467311557,6250.834987215441,6601.521712025736,4782.653743607721,3672.465706012868,5986.482723117371,5121.398133581465
2012-05-07,8903.567849620587,0.5071428571428571,0.10582589285714286,138,2012,19,5,2,0.7485107481711013,-0.663122658240795,4281.499706012868,6250.834987215441,6812.074487215442,3758.923506012868,6509.356063718658,5550.118495548774
2012-05-14,6591.180149620589,0.5366666666666667,0.12416666666666666,103,2012,20,5,2,0.6631226582407952,-0.7485107481711012,8903.567849620587,4281.499706012868,6601.521712025736,3034.296906012868,6506.770673117371,5846.525432516085
2012-05-21,6628.025393228309,0.375,0.0703125,112,2012,21,5,2,0.5680647467311558,-0.8229838658936564,6591.180149620589,8903.567849620587,6250.834987215441,4400.854487215442,6601.068274620588,6032.123008017156
2012-05-28,9136.299230823162,0.40196078431372545,0.08480392156862746,138,2012,22,5,2,0.46472317204376906,-0.8854560256532096,6628.025393228309,6591.180149620589,4281.499706012868,6619.989768418015,7814.768155823162,6241.8154632175865
2012-06-04,10190.234668418016,0.453125,0.10848958333333332,161,2012,23,6,2,0.35460488704253584,-0.9350162426854147,9136.299230823162,6628.025393228309,8903.567849620587,4868.721506012868,8136.434860522519,6685.274893418015
2012-06-11,8599.468487215441,0.42666666666666664,0.1152222222222222,144,2012,24,6,2,0.23931566428755768,-0.970941817426052,10190.234668418016,9136.299230823162,6591.180149620589,5743.298087215441,8638.506944921231,6923.289093418015
2012-06-18,12959.87659322831,0.5029411764705882,0.13362745098039214,183,2012,25,6,2,0.12053668025532308,-0.992708874098054,8599.468487215441,10190.234668418016,6628.025393228309,4302.108706012868,10221.469744921233,7644.769750685969
2012-06-25,10995.448612025735,0.4841269841269841,0.13524999999999998,169,2012,26,6,2,-3.216245299353273e-16,-1.0,12959.87659322831,8599.468487215441,9136.299230823162,4782.653743607721,10686.257090221876,8162.50265638747
2012-07-02,6722.355281202574,0.552579365079365,0.11759920634920634,124,2012,27,7,3,-0.12053668025532283,-0.992708874098054,10995.448612025735,12959.87659322831,10190.234668418016,6812.074487215442,9819.287243418015,8155.0260558863965
2012-07-09,6604.529487215442,0.503968253968254,0.09523809523809523,115,2012,28,7,3,-0.23931566428755743,-0.9709418174260521,6722.355281202574,10995.448612025735,8599.468487215441,6601.521712025736,9320.552493418016,8155.276703818873
2012-07-16,5771.712743607721,0.5256410256410257,0.15352564102564104,77,2012,29,7,3,-0.3546048870425356,-0.9350162426854148,6604.529487215442,6722.355281202574,12959.87659322831,6250.834987215441,7523.511531012868,8115.349850184895
2012-07-23,5327.202043607721,0.34523809523809523,0.09297619047619046,68,2012,30,7,3,-0.46472317204376806,-0.8854560256532101,5771.712743607721,6604.529487215442,10995.448612025735,4281.499706012868,6106.449888908364,8202.491711651133
2012-07-30,8549.297068418015,0.33664021164021163,0.0628306878306878,195,2012,31,7,3,-0.5680647467311556,-0.8229838658936566,5327.202043607721,5771.712743607721,6722.355281202574,8903.567849620587,6563.185335712224,8172.96914655092
2012-08-06,7917.567193228309,0.3212962962962963,0.07625,136,2012,32,8,3,-0.663122658240795,-0.7485107481711013,8549.297068418015,5327.202043607721,6604.529487215442,6591.180149620589,6891.444762215441,8283.501400184896
2012-08-13,7859.284568418016,0.3081232492997199,0.07023809523809522,122,2012,33,8,3,-0.7485107481711011,-0.6631226582407952,7917.567193228309,8549.297068418015,5771.712743607721,6628.025393228309,7413.337718418015,8386.106331450705
2012-08-20,9183.721074430883,0.4428571428571429,0.11472431077694234,146,2012,34,8,3,-0.8229838658936564,-0.5680647467311559,7859.284568418016,7917.567193228309,5327.202043607721,9136.299230823162,8377.467476123806,8390.05815175135
2012-08-27,8085.954974430883,0.4924812030075188,0.11409774436090225,137,2012,35,8,3,-0.8854560256532096,-0.4647231720437691,9183.721074430883,7859.284568418016,8549.297068418015,10190.234668418016,8261.631952627024,8214.701510585754
2012-09-03,12130.009555633456,0.3973544973544974,0.08378306878306876,200,2012,36,9,3,-0.9350162426854147,-0.3546048870425359,8085.954974430883,9183.721074430883,7917.567193228309,8599.468487215441,9314.742543228309,8508.913266287256
2012-09-10,12556.218974430883,0.485,0.12725,225,2012,37,9,3,-0.970941817426052,-0.23931566428755774,12130.009555633456,8085.954974430883,7859.284568418016,12959.87659322831,10488.976144731527,8475.27513138747
2012-09-17,8356.143999241178,0.47760416666666666,0.13927083333333332,173,2012,38,9,3,-0.992708874098054,-0.12053668025532357,12556.218974430883,12130.009555633456,9183.721074430883,10995.448612025735,10282.081875934102,8255.33308032209
2012-09-24,11353.00944962059,0.4160493827160494,0.10084920634920633,185,2012,39,9,3,-1.0,-1.8369701987210297e-16,8356.143999241178,12556.218974430883,8085.954974430883,6722.355281202574,11098.845494731528,8641.22092769026
2012-10-01,7280.69559322831,0.5617559523809523,0.1674077380952381,135,2012,40,10,4,-0.992708874098054,0.1205366802553232,11353.00944962059,8356.143999241178,12130.009555633456,6604.529487215442,9886.51700413024,8697.56810319133
2012-10-08,8327.550230823163,0.578021978021978,0.16314102564102562,130,2012,41,10,4,-0.9709418174260521,0.23931566428755738,7280.69559322831,11353.00944962059,12556.218974430883,5771.712743607721,8829.34981822831,8910.554560459284
2012-10-15,9520.71739322831,0.453781512605042,0.10777310924369747,169,2012,42,10,4,-0.9350162426854148,0.35460488704253557,8327.550230823163,7280.69559322831,8356.143999241178,5327.202043607721,9120.493166725093,9260.014172927666
2012-10-22,9216.416774430883,0.32261904761904764,0.07595238095238095,168,2012,43,10,4,-0.8854560256532101,0.464723172043768,9520.71739322831,8327.550230823163,11353.00944962059,8549.297068418015,8586.344997927667,9315.607481762072
2012-10-29,10632.471555633456,0.4463585434173669,0.09773109243697478,190,2012,44,10,4,-0.822983865893657,0.5680647467311548,9216.416774430883,9520.71739322831,7280.69559322831,7917.567193228309,9424.288988528953,9541.849511962502
2012-11-05,12307.703955633457,0.3915343915343915,0.09756613756613755,222,2012,45,11,4,-0.7485107481711011,0.6631226582407952,10632.471555633456,9216.416774430883,8327.550230823163,7859.284568418016,10419.327419731526,9912.551127563787
2012-11-12,18730.707148861766,0.3103967182914551,0.07456600903969324,338,2012,46,11,4,-0.6631226582407955,0.7485107481711007,12307.703955633457,10632.471555633456,9520.71739322831,9183.721074430883,12721.82485863989,10708.133300433028
2012-11-19,11260.48199322831,0.4803571428571428,0.1260238095238095,225,2012,47,11,4,-0.5680647467311559,0.8229838658936564,18730.707148861766,12307.703955633457,9216.416774430883,8085.954974430883,13232.841163339246,10972.677218666147
2012-11-26,12877.314255633457,0.40699855699855697,0.09496320346320346,251,2012,48,11,4,-0.4647231720437684,0.88545602565321,11260.48199322831,18730.707148861766,10632.471555633456,12130.009555633456,13794.051838339248,11034.952610332812
2012-12-03,10194.09079322831,0.39211309523809523,0.09530133928571428,164,2012,49,12,4,-0.35460488704253595,0.9350162426854147,12877.314255633457,11260.48199322831,12307.703955633457,12556.218974430883,13265.648547737961,10838.1085952326
2012-12-10,9611.062487215442,0.32134920634920633,0.08604761904761903,156,2012,50,12,4,-0.2393156642875578,0.970941817426052,10194.09079322831,12877.314255633457,18730.707148861766,8356.143999241178,10985.73738232638,10942.68513589712
2012-12-17,12928.98639322831,0.5670868347338935,0.1368767507002801,196,2012,51,12,4,-0.12053668025532363,0.992708874098054,9611.062487215442,10194.09079322831,11260.48199322831,11353.00944962059,11402.86348232638,11074.016547864432
2012-12-24,14452.412236836031,0.5694940476190476,0.13632142857142857,213,2012,52,12,4,6.432490598706546e-16,1.0,12928.98639322831,9611.062487215442,12877.314255633457,7280.69559322831,11796.637977627022,11671.659601498408
2012-12-31,8196.417680443752,0.2807017543859649,0.06916666666666667,176,2013,1,12,4,0.12053668025532305,0.992708874098054,14452.412236836031,12928.98639322831,10194.09079322831,8327.550230823163,11297.219699430883,11660.73188896679
2013-01-07,5305.721555633457,0.46888888888888886,0.12648888888888887,125,2013,2,1,1,0.23931566428755774,0.970941817426052,8196.417680443752,14452.412236836031,9611.062487215442,9520.71739322831,10220.884466535388,11309.482235833886
2013-01-14,6959.2928248102935,0.31845238095238093,0.07860119047619048,105,2013,3,1,1,0.3546048870425356,0.9350162426854148,5305.721555633457,8196.417680443752,12928.98639322831,9216.416774430883,8728.461074430883,11121.388573365502
2013-01-21,7466.189068418015,0.32395833333333335,0.06979166666666667,122,2013,4,1,1,0.4647231720437685,0.8854560256532099,6959.2928248102935,5305.721555633457,14452.412236836031,10632.471555633456,6981.905282326379,10857.531699430883
2013-01-28,7747.387087215441,0.4375,0.13374999999999998,112,2013,5,1,1,0.5680647467311558,0.8229838658936564,7466.189068418015,6959.2928248102935,8196.417680443752,12307.703955633457,6869.647634019302,10477.505293729382
2013-02-04,9113.321130823162,0.49616402116402114,0.11968915343915344,147,2013,6,2,1,0.6631226582407952,0.7485107481711011,7747.387087215441,7466.189068418015,5305.721555633457,18730.707148861766,7821.547527816729,9676.056458892832
2013-02-11,6451.112906012868,0.41111111111111115,0.10677777777777778,97,2013,7,2,1,0.7485107481711011,0.6631226582407953,9113.321130823162,7747.387087215441,6959.2928248102935,11260.48199322831,7694.502548117372,9275.275701624878
2013-02-18,4412.052906012868,0.3076923076923077,0.0923076923076923,92,2013,8,2,1,0.8229838658936564,0.5680647467311559,6451.112906012868,9113.321130823162,7466.189068418015,12877.314255633457,6930.968507516085,8569.837255823162
2013-02-25,6344.984287215441,0.5476190476190476,0.14269841269841269,108,2013,9,2,1,0.8854560256532099,0.4647231720437686,4412.052906012868,6451.112906012868,7747.387087215441,10194.09079322831,6580.367807516084,8249.07838032209
2013-03-04,7121.654430823162,0.3790476190476191,0.09082539682539682,137,2013,10,3,1,0.9350162426854148,0.35460488704253557,6344.984287215441,4412.052906012868,9113.321130823162,9611.062487215442,6082.451132516085,8041.627708956067
2013-03-11,9578.942068418015,0.5066666666666666,0.11999999999999998,164,2013,11,3,1,0.970941817426052,0.23931566428755804,7121.654430823162,6344.984287215441,6451.112906012868,12928.98639322831,6864.408423117372,7762.457348555209
2013-03-18,6691.105912025736,0.25,0.05779761904761904,117,2013,12,3,1,0.992708874098054,0.120536680255323,9578.942068418015,7121.654430823162,4412.052906012868,14452.412236836031,7434.171674620589,7115.681821487685
2013-03-25,8909.267849620588,0.5,0.17883333333333334,127,2013,13,3,1,1.0,-1.6081226496766366e-16,6691.105912025736,9578.942068418015,6344.984287215441,8196.417680443752,8075.242565221875,7175.086002252421
2013-04-01,7034.387306012868,0.258974358974359,0.04146153846153845,128,2013,14,4,2,0.992708874098054,-0.12053668025532288,8909.267849620588,6691.105912025736,7121.654430823162,5305.721555633457,8053.425784019302,7319.141481450705
2013-04-08,8493.770924810295,0.4358465608465608,0.1133664021164021,146,2013,15,4,2,0.9709418174260521,-0.2393156642875575,7034.387306012868,8909.267849620588,9578.942068418015,6959.2928248102935,7782.132998117371,7447.014656450705
2013-04-15,6713.301068418015,0.56875,0.1578125,110,2013,16,4,2,0.9350162426854148,-0.35460488704253545,8493.770924810295,7034.387306012868,6691.105912025736,7466.189068418015,7787.6817872154425,7384.273989784039
2013-04-22,5510.5324120257355,0.45512820512820507,0.13288461538461538,105,2013,17,4,2,0.8854560256532099,-0.4647231720437685,6713.301068418015,8493.770924810295,8909.267849620588,7747.387087215441,6937.997927816728,7197.86943351823
2013-04-29,5986.284387215442,0.49472789115646254,0.15089795918367346,143,2013,18,4,2,0.8229838658936565,-0.5680647467311557,5510.5324120257355,6713.301068418015,7034.387306012868,9113.321130823162,6675.972198117372,6937.283038217586
2013-05-06,7658.249412025736,0.4479166666666667,0.12072916666666667,161,2013,19,5,2,0.7485107481711013,-0.663122658240795,5986.284387215442,5510.5324120257355,8493.770924810295,6451.112906012868,6467.091819921233,7037.877747051993
2013-05-13,9941.026068418016,0.5630102040816326,0.14749149659863944,181,2013,20,5,2,0.6631226582407952,-0.7485107481711012,7658.249412025736,5986.284387215442,6713.301068418015,4412.052906012868,7274.0230699212325,7498.625510585754
2013-05-20,7307.107030823162,0.3273809523809524,0.06888888888888889,151,2013,21,5,2,0.5680647467311558,-0.8229838658936564,9941.026068418016,7658.249412025736,5510.5324120257355,6344.984287215441,7723.166724620588,7578.802405886398
2013-05-27,10092.542955633457,0.5359375,0.14391666666666666,175,2013,22,5,2,0.46472317204376906,-0.8854560256532096,7307.107030823162,9941.026068418016,5986.284387215442,7121.654430823162,8749.731366725093,7826.376449620589
2013-06-03,11123.93669322831,0.4860902255639098,0.15550751879699246,218,2013,23,6,2,0.35460488704253584,-0.9350162426854147,10092.542955633457,7307.107030823162,7658.249412025736,9578.942068418015,9616.153187025735,7955.126001688113
2013-06-10,16850.3740428489,0.39054292929292933,0.10752398989898988,264,2013,24,6,2,0.23931566428755768,-0.970941817426052,11123.93669322831,10092.542955633457,9941.026068418016,6691.105912025736,11343.490180633456,8801.731679256709
2013-06-17,13065.935530823162,0.47750000000000004,0.11310416666666664,166,2013,25,6,2,0.12053668025532308,-0.992708874098054,16850.3740428489,11123.93669322831,7307.107030823162,8909.267849620588,12783.197305633457,9148.120652690259
2013-06-24,16962.542618038602,0.3427469135802469,0.09555555555555555,284,2013,26,6,2,-3.216245299353273e-16,-1.0,13065.935530823162,16850.3740428489,10092.542955633457,7034.387306012868,14500.697221234743,9975.466928692402
2013-07-01,7789.211968418015,0.32563025210084034,0.06857142857142857,134,2013,27,7,3,-0.12053668025532283,-0.992708874098054,16962.542618038602,13065.935530823162,11123.93669322831,8493.770924810295,13667.01604003217,9916.75368232638
2013-07-08,11071.294830823163,0.371875,0.09052083333333333,173,2013,28,7,3,-0.23931566428755743,-0.9709418174260521,7789.211968418015,16962.542618038602,16850.3740428489,6713.301068418015,12222.246237025736,10279.919829193475
2013-07-15,7718.704349620589,0.5346153846153846,0.1671153846153846,120,2013,29,7,3,-0.3546048870425356,-0.9350162426854148,11071.294830823163,7789.211968418015,13065.935530823162,5510.5324120257355,10885.438441725093,10463.93415732638
2013-07-22,11343.740274430884,0.4601851851851852,0.09703703703703703,199,2013,30,7,3,-0.46472317204376806,-0.8854560256532101,7718.704349620589,11071.294830823163,16962.542618038602,5986.284387215442,9480.737855823163,10910.388814594333
2013-07-29,8189.8276684180155,0.42058823529411765,0.11920588235294118,141,2013,31,7,3,-0.5680647467311556,-0.8229838658936566,11343.740274430884,7718.704349620589,7789.211968418015,7658.249412025736,9580.891780823164,10954.687002627024
2013-08-05,8219.488712025735,0.3386904761904762,0.06908482142857143,156,2013,32,8,3,-0.663122658240795,-0.7485107481711013,8189.8276684180155,11343.740274430884,11071.294830823163,9941.026068418016,8867.940251123806,10811.225556261
2013-08-12,14733.659024051472,0.3738095238095238,0.09976190476190475,239,2013,33,8,3,-0.7485107481711011,-0.6631226582407952,8219.488712025735,8189.8276684180155,7718.704349620589,7307.107030823162,10621.678919731527,11430.104889030024
2013-08-19,12041.675555633457,0.38888888888888884,0.09305555555555556,218,2013,34,8,3,-0.8229838658936564,-0.5680647467311559,14733.659024051472,8219.488712025735,11343.740274430884,10092.542955633457,10796.16274003217,11592.532605696693
2013-08-26,11333.936274430884,0.5484962406015037,0.14344611528822054,162,2013,35,8,3,-0.8854560256532096,-0.4647231720437691,12041.675555633457,14733.659024051472,8189.8276684180155,11123.93669322831,11582.189891535387,11610.032570796908
2013-09-02,13460.927655633457,0.37694051979766263,0.0895785801500087,229,2013,36,9,3,-0.9350162426854147,-0.3546048870425359,11333.936274430884,12041.675555633457,8219.488712025735,16850.3740428489,12892.549627437318,11327.57870519562
2013-09-09,15073.813742848899,0.44456349206349205,0.12254603174603174,293,2013,37,9,3,-0.970941817426052,-0.23931566428755774,13460.927655633457,11333.936274430884,14733.659024051472,13065.935530823162,12977.588307136675,11494.901889531096
2013-09-16,19658.336505254047,0.3991999228841334,0.10659822633506841,303,2013,38,9,3,-0.992708874098054,-0.12053668025532357,15073.813742848899,13460.927655633457,12041.675555633457,16962.542618038602,14881.753544541822,11719.551380132385
2013-09-23,16222.536474430883,0.5487717309145881,0.1330933484504913,257,2013,39,9,3,-1.0,-1.8369701987210297e-16,19658.336505254047,15073.813742848899,11333.936274430884,7789.211968418015,16103.903594541822,12422.328422300125
2013-09-30,13935.31663683603,0.6034902597402597,0.13898854617604617,240,2013,40,9,3,-0.992708874098054,0.1205366802553232,16222.536474430883,19658.336505254047,13460.927655633457,11071.294830823163,16222.500839842465,12660.996906134531
2013-10-07,11547.469230823162,0.3075396825396825,0.08574007936507935,162,2013,41,10,4,-0.9709418174260521,0.23931566428755738,13935.31663683603,16222.536474430883,15073.813742848899,7718.704349620589,15340.91471183603,12980.060646234744
2013-10-14,12271.102474430883,0.5137426900584795,0.13511695906432747,227,2013,42,10,4,-0.9350162426854148,0.35460488704253557,11547.469230823162,13935.31663683603,19658.336505254047,11343.740274430884,13494.10620413024,13057.340829568077
2013-10-21,9774.894068418014,0.4009672619047619,0.1222470238095238,169,2013,43,10,4,-0.8854560256532101,0.464723172043768,12271.102474430883,11547.469230823162,16222.536474430883,8189.8276684180155,11882.195602627024,13189.429696234743
2013-10-28,11220.89179322831,0.29505291005291007,0.06986243386243386,207,2013,44,10,4,-0.822983865893657,0.5680647467311548,9774.894068418014,12271.102474430883,13935.31663683603,8219.488712025735,11203.589391725092,13439.54661966829
2013-11-04,13713.23723683603,0.4740196078431373,0.1212483660130719,265,2013,45,11,4,-0.7485107481711011,0.6631226582407952,11220.89179322831,9774.894068418014,11547.469230823162,14733.659024051472,11745.03139322831,13354.51147073367
2013-11-11,14824.945380443753,0.3610714285714286,0.09219642857142857,263,2013,46,11,4,-0.6631226582407955,0.7485107481711007,13713.23723683603,11220.89179322831,12271.102474430883,12041.675555633457,12383.492119731527,13586.450622801196
