week_date,Sales,Promotion_Flag,Discount,Quantity,Year,Week_of_Year,Month,Quarter,week_sin,week_cos,lag_1,lag_2,lag_4,lag_12,roll_mean_4,roll_mean_12
2012-01-16,7331.643506012868,0.2569444444444444,0.07488425925925926,252,2012,3,1,1,0.3546048870425356,0.9350162426854148,5908.026824810294,10613.434768418016,15922.366649620588,5663.815962405148,9701.62446221544,11909.598038718657
2012-01-23,7728.3158248102945,0.22888888888888886,0.03944444444444444,249,2012,4,1,1,0.4647231720437685,0.8854560256532099,7331.643506012868,5908.026824810294,14953.392749620589,15819.772812025736,7895.355231012868,11235.309956450705
2012-01-30,4628.224162405148,0.3,0.0681111111111111,173,2012,5,1,1,0.5680647467311558,0.8229838658936564,7728.3158248102945,7331.643506012868,10613.434768418016,12584.763030823162,6399.052579509651,10572.265050749204
2012-02-06,5783.417862405147,0.3984375,0.090546875,232,2012,6,2,1,0.6631226582407952,0.7485107481711011,4628.224162405148,7728.3158248102945,5908.026824810294,10223.314887215442,6367.900338908365,10202.273632015012
2012-02-13,4998.472681202574,0.3157142857142857,0.096,266,2012,7,2,1,0.7485107481711011,0.6631226582407953,5783.417862405147,4628.224162405148,7331.643506012868,11855.465855633458,5784.607632705791,9630.85753414577
2012-02-20,4268.462081202573,0.16904761904761903,0.0399047619047619,181,2012,8,2,1,0.8229838658936564,0.5680647467311559,4998.472681202574,5783.417862405147,7728.3158248102945,12485.676643607721,4919.644196803861,8946.089653945344
2012-02-27,4513.284,0.2676767676767677,0.09090909090909091,179,2012,9,2,1,0.8854560256532099,0.4647231720437686,4268.462081202573,4998.472681202574,4628.224162405148,12152.767624810294,4890.909156202573,8309.466018544486
2012-03-05,7311.501143607721,0.30714285714285716,0.08218253968253968,238,2012,10,3,1,0.9350162426854148,0.35460488704253557,4513.284,4268.462081202573,5783.417862405147,13064.551112025736,5272.929976503217,7830.045187842985
2012-03-12,5842.059062405147,0.22916666666666666,0.06812499999999999,255,2012,11,3,1,0.970941817426052,0.23931566428755804,7311.501143607721,4513.284,4998.472681202574,15922.366649620588,5483.82657180386,6990.01955557503
2012-03-19,9917.895287215442,0.23513513513513512,0.07342342342342341,418,2012,12,3,1,0.992708874098054,0.120536680255323,5842.059062405147,7311.501143607721,4268.462081202573,14953.392749620589,6896.184873307077,6570.394767041268
2012-03-26,10224.990324810295,0.17997416020671836,0.034780361757105936,289,2012,13,3,1,1.0,-1.6081226496766366e-16,9917.895287215442,5842.059062405147,4513.284,10613.434768418016,8324.111454509652,6538.024396740625
2012-04-02,8148.075343607721,0.380718954248366,0.08405228758169934,274,2012,14,4,2,0.992708874098054,-0.12053668025532288,10224.990324810295,9917.895287215442,7311.501143607721,5908.026824810294,8533.255004509652,6724.695106640411
2012-04-09,5581.381143607721,0.17941176470588235,0.059117647058823525,267,2012,15,4,2,0.9709418174260521,-0.2393156642875575,8148.075343607721,10224.990324810295,5842.059062405147,7331.643506012868,8468.085524810296,6578.839909773315
2012-04-16,6928.868824810294,0.2761574074074074,0.07083333333333333,315,2012,16,4,2,0.9350162426854148,-0.35460488704253545,5581.381143607721,8148.075343607721,9917.895287215442,7728.3158248102945,7720.828909209008,6512.219326439982
2012-04-23,9498.092162405148,0.2972916666666666,0.07790416666666666,367,2012,17,4,2,0.8854560256532099,-0.4647231720437685,6928.868824810294,5581.381143607721,10224.990324810295,4628.224162405148,7539.104368607721,6918.041659773316
2012-04-30,6411.802143607721,0.38632478632478634,0.08826495726495727,269,2012,18,4,2,0.8229838658936565,-0.5680647467311557,9498.092162405148,6928.868824810294,8148.075343607721,5783.417862405147,7105.036068607721,6970.407016540196
2012-05-07,9337.62274360772,0.2375968992248062,0.0560188261351052,392,2012,19,5,2,0.7485107481711013,-0.663122658240795,6411.802143607721,9498.092162405148,5581.381143607721,4998.472681202574,8044.096468607721,7332.002855073959
2012-05-14,10713.592924810295,0.20905923344947736,0.0455650406504065,420,2012,20,5,2,0.6631226582407952,-0.7485107481711012,9337.62274360772,6411.802143607721,6928.868824810294,4268.462081202573,8990.277493607722,7869.097092041268
2012-05-21,11553.39548721544,0.2477777777777778,0.05073518518518519,499,2012,21,5,2,0.5680647467311558,-0.8229838658936564,10713.592924810295,9337.62274360772,9498.092162405148,4513.284,9504.103324810294,8455.773049309222
2012-05-28,11906.825024810294,0.2266931216931217,0.06466269841269841,502,2012,22,5,2,0.46472317204376906,-0.8854560256532096,11553.39548721544,10713.592924810295,6411.802143607721,7311.501143607721,10877.859045110938,8838.716706076104
2012-06-04,10554.871881202573,0.255978835978836,0.08194603174603174,497,2012,23,6,2,0.35460488704253584,-0.9350162426854147,11906.825024810294,11553.39548721544,9337.62274360772,5842.059062405147,11182.171329509652,9231.451107642557
2012-06-11,13722.398068418015,0.25583791208791207,0.06824744005994006,553,2012,24,6,2,0.23931566428755768,-0.970941817426052,10554.871881202573,11906.825024810294,10713.592924810295,9917.895287215442,11934.372615411581,9548.493006076103
2012-06-18,13737.920587215442,0.24578373015873015,0.07222867063492062,527,2012,25,6,2,0.12053668025532308,-0.992708874098054,13722.398068418015,10554.871881202573,11553.39548721544,10224.990324810295,12480.50389041158,9841.237194609866
2012-06-25,13630.000462405147,0.2806016980435585,0.07046421020839624,463,2012,26,6,2,-3.216245299353273e-16,-1.0,13737.920587215442,13722.398068418015,11906.825024810294,8148.075343607721,12911.297749810294,10298.064287842984
2012-07-02,7466.310706012868,0.26001221001221003,0.05956654456654455,317,2012,27,7,3,-0.12053668025532283,-0.992708874098054,13630.000462405147,13737.920587215442,10554.871881202573,5581.381143607721,12139.157456012868,10455.141751376746
2012-07-09,8407.17674360772,0.2957579185520362,0.09177413273001508,371,2012,28,7,3,-0.23931566428755743,-0.9709418174260521,7466.310706012868,13630.000462405147,13722.398068418015,6928.868824810294,10810.352124810293,10578.334077943198
2012-07-16,5938.924462405147,0.3242857142857143,0.08645238095238095,253,2012,29,7,3,-0.3546048870425356,-0.9350162426854148,8407.17674360772,7466.310706012868,13737.920587215442,9498.092162405148,8860.60309360772,10281.736769609864
2012-07-23,8006.166824810294,0.29375,0.10070833333333333,331,2012,30,7,3,-0.46472317204376806,-0.8854560256532101,5938.924462405147,8407.17674360772,13630.000462405147,6411.802143607721,7454.644684209008,10414.600493043412
2012-07-30,15434.357168418015,0.37527777777777777,0.10543055555555554,530,2012,31,7,3,-0.5680647467311556,-0.8229838658936566,8006.166824810294,5938.924462405147,7466.310706012868,9337.62274360772,9446.656299810295,10922.661695110937
2012-08-06,11441.362843607722,0.24271604938271604,0.07359876543209876,476,2012,32,8,3,-0.663122658240795,-0.7485107481711013,15434.357168418015,8006.166824810294,8407.17674360772,10713.592924810295,10205.202824810294,10983.309188344057
2012-08-13,13674.969143607721,0.23957671957671958,0.05975820105820105,459,2012,33,8,3,-0.7485107481711011,-0.6631226582407952,11441.362843607722,15434.357168418015,5938.924462405147,11553.39548721544,12139.213995110938,11160.106993043415
2012-08-20,14623.906349620589,0.2948232323232323,0.06962373737373737,598,2012,34,8,3,-0.8229838658936564,-0.5680647467311559,13674.969143607721,11441.362843607722,8006.166824810294,11906.825024810294,13793.648876313511,11386.530436777604
2012-08-27,13498.872649620589,0.21081349206349206,0.05421676587301586,501,2012,35,8,3,-0.8854560256532096,-0.4647231720437691,14623.906349620589,13674.969143607721,15434.357168418015,10554.871881202573,13309.777746614156,11631.863834145772
2012-09-03,12004.002006012868,0.3177404295051354,0.07293534080298786,542,2012,36,9,3,-0.9350162426854147,-0.3546048870425359,13498.872649620589,14623.906349620589,11441.362843607722,13722.398068418015,13450.437537215443,11488.664162278677
2012-09-10,17110.253230823164,0.16024678269576229,0.04898533439349765,684,2012,37,9,3,-0.970941817426052,-0.23931566428755774,12004.002006012868,13498.872649620589,13674.969143607721,13737.920587215442,14309.258559019301,11769.69188257932
2012-09-17,12039.147468418016,0.29829598506069094,0.07715779645191409,565,2012,38,9,3,-0.992708874098054,-0.12053668025532357,17110.253230823164,12004.002006012868,14623.906349620589,13630.000462405147,13663.068838718658,11637.120799747057
2012-09-24,14173.911281202574,0.24953968253968253,0.0602079365079365,642,2012,39,9,3,-1.0,-1.8369701987210297e-16,12039.147468418016,17110.253230823164,13498.872649620589,7466.310706012868,13831.828496614156,12196.087514346202
2012-10-01,12752.211462405146,0.23396464646464646,0.07232278138528138,523,2012,40,10,4,-0.992708874098054,0.1205366802553232,14173.911281202574,12039.147468418016,12004.002006012868,8407.17674360772,14018.880860712225,12558.173740912653
2012-10-08,7596.388443607721,0.2734722222222222,0.09179166666666666,368,2012,41,10,4,-0.9709418174260521,0.23931566428755738,12752.211462405146,14173.911281202574,17110.253230823164,5938.924462405147,11640.414663908365,12696.2957393462
2012-10-15,9832.134987215442,0.2023148148148148,0.060682098765432096,406,2012,42,10,4,-0.9350162426854148,0.35460488704253557,7596.388443607721,12752.211462405146,12039.147468418016,8006.166824810294,11088.66154360772,12848.459752879964
2012-10-22,11936.819562405148,0.295275888133031,0.07385449735449734,519,2012,43,10,4,-0.8854560256532101,0.464723172043768,9832.134987215442,7596.388443607721,14173.911281202574,15434.357168418015,10529.388613908364,12556.998285712225
2012-10-29,13376.322381202574,0.2525380291005291,0.07233713624338624,568,2012,44,10,4,-0.822983865893657,0.5680647467311548,11936.819562405148,9832.134987215442,12752.211462405146,11441.362843607722,10685.416343607722,12718.244913845128
2012-11-05,20558.528430823164,0.29240465416936007,0.0843562450621274,826,2012,45,11,4,-0.7485107481711011,0.6631226582407952,13376.322381202574,11936.819562405148,7596.388443607721,13674.969143607721,13925.951340411582,13291.874854446416
2012-11-12,19984.39264962059,0.27068209568209567,0.07793907481407479,868,2012,46,11,4,-0.6631226582407955,0.7485107481711007,20558.528430823164,13376.322381202574,9832.134987215442,14623.906349620589,16464.01575601287,13738.582046113084
2012-11-19,16523.321706012866,0.3500241384432561,0.09997010546642898,710,2012,47,11,4,-0.5680647467311559,0.8229838658936564,19984.39264962059,20558.528430823164,11936.819562405148,13498.872649620589,17610.6412919148,13990.619467479106
2012-11-26,14469.78094360772,0.2777937038806604,0.0691608801826193,610,2012,48,11,4,-0.4647231720437684,0.88545602565321,16523.321706012866,19984.39264962059,13376.322381202574,12004.002006012868,17884.005932516087,14196.101045612011
2012-12-03,16949.71949322831,0.24944275582573452,0.0696803444782168,702,2012,49,12,4,-0.35460488704253595,0.9350162426854147,14469.78094360772,16523.321706012866,20558.528430823164,17110.253230823164,16981.803698117372,14182.723234145771
2012-12-10,13665.722668418015,0.18390269151138713,0.05377329192546583,565,2012,50,12,4,-0.2393156642875578,0.970941817426052,16949.71949322831,14469.78094360772,19984.39264962059,12039.147468418016,15402.136202816726,14318.271167479106
2012-12-17,16011.947068418016,0.3398893698893699,0.07127176527176526,640,2012,51,12,4,-0.12053668025532363,0.992708874098054,13665.722668418015,16949.71949322831,16523.321706012866,14173.911281202574,15274.292543418016,14471.440816413728
2012-12-24,18769.23880601287,0.2436885010414422,0.06770549929373457,724,2012,52,12,4,6.432490598706546e-16,1.0,16011.947068418016,13665.722668418015,14469.78094360772,12752.211462405146,16349.157009019302,14972.859761714368
2012-12-31,11810.518568418016,0.31937229437229436,0.07235930735930735,466,2013,1,12,4,0.12053668025532305,0.992708874098054,18769.23880601287,16011.947068418016,16949.71949322831,7596.388443607721,15064.356777816729,15324.037272115225
2013-01-07,9134.067624810294,0.30348837209302326,0.06443798449612402,339,2013,2,1,1,0.23931566428755774,0.970941817426052,11810.518568418016,18769.23880601287,13665.722668418015,9832.134987215442,13931.443016914798,15265.864991914796
2013-01-14,8468.291506012869,0.34912280701754383,0.10139912280701754,332,2013,3,1,1,0.3546048870425356,0.9350162426854148,9134.067624810294,11810.518568418016,16011.947068418016,11936.819562405148,12045.529126313511,14976.82098721544
2013-01-21,6130.035981202574,0.14375,0.0338125,246,2013,4,1,1,0.4647231720437685,0.8854560256532099,8468.291506012869,9134.067624810294,18769.23880601287,13376.322381202574,8885.728420110938,14372.963787215442
2013-01-28,9858.572368418016,0.2932748538011696,0.06817251461988304,393,2013,5,1,1,0.5680647467311558,0.8229838658936564,6130.035981202574,8468.291506012869,11810.518568418016,20558.528430823164,8397.741870110938,13481.300782015014
2013-02-04,8255.688524810295,0.29541666666666666,0.09180416666666666,282,2013,6,2,1,0.6631226582407952,0.7485107481711011,9858.572368418016,6130.035981202574,9134.067624810294,19984.39264962059,8178.147095110939,12503.908771614157
2013-02-11,7867.468543607721,0.2683600713012477,0.09467914438502673,353,2013,7,2,1,0.7485107481711011,0.6631226582407953,8255.688524810295,9858.572368418016,8468.291506012869,16523.321706012866,8027.94135450965,11782.58767474706
2013-02-18,7732.102906012868,0.1858974358974359,0.04487179487179487,308,2013,8,2,1,0.8229838658936564,0.5680647467311559,7867.468543607721,8255.688524810295,6130.035981202574,14469.78094360772,8428.458085712226,11221.114504947487
2013-02-25,9991.769724810294,0.19041666666666665,0.034970238095238096,329,2013,9,2,1,0.8854560256532099,0.4647231720437686,7732.102906012868,7867.468543607721,9858.572368418016,16949.71949322831,8461.757424810294,10641.285357579321
2013-03-04,8459.773424810295,0.37336956521739134,0.0772463768115942,324,2013,10,3,1,0.9350162426854148,0.35460488704253557,9991.769724810294,7732.102906012868,8255.688524810295,13665.722668418015,8512.778649810294,10207.456253945344
2013-03-11,11445.383724810294,0.1834368530020704,0.03978674948240165,472,2013,11,3,1,0.970941817426052,0.23931566428755804,8459.773424810295,9991.769724810294,7867.468543607721,16011.947068418016,9407.257445110938,9826.909308644701
2013-03-18,8527.407387215442,0.2119047619047619,0.04601190476190477,325,2013,12,3,1,0.992708874098054,0.120536680255323,11445.383724810294,8459.773424810295,7732.102906012868,18769.23880601287,9606.083565411582,8973.423357078247
2013-03-25,7728.36544360772,0.23302808302808303,0.07498351648351648,353,2013,13,3,1,1.0,-1.6081226496766366e-16,8527.407387215442,11445.383724810294,9991.769724810294,11810.518568418016,9040.232495110939,8633.243930010723
2013-04-01,8956.684487215442,0.25075757575757573,0.06412878787878787,356,2013,14,4,2,0.992708874098054,-0.12053668025532288,7728.36544360772,8527.407387215442,8459.773424810295,9134.067624810294,9164.460260712225,8618.462001877819
2013-04-08,10012.003587215442,0.24393939393939393,0.07696969696969697,393,2013,15,4,2,0.9709418174260521,-0.2393156642875575,8956.684487215442,7728.36544360772,11445.383724810294,8468.291506012869,8806.115226313512,8747.104675311368
2013-04-15,9667.63514360772,0.3182900432900433,0.09443181818181817,415,2013,16,4,2,0.9350162426854148,-0.35460488704253545,10012.003587215442,8956.684487215442,8527.407387215442,6130.035981202574,9091.17216541158,9041.904605511796
2013-04-22,9086.252581202574,0.2955357142857143,0.0654295634920635,377,2013,17,4,2,0.8854560256532099,-0.4647231720437685,9667.63514360772,10012.003587215442,7728.36544360772,9858.572368418016,9430.643949810295,8977.544623243843
2013-04-29,12334.701506012869,0.2945238095238095,0.07379999999999999,459,2013,18,4,2,0.8229838658936565,-0.5680647467311557,9086.252581202574,9667.63514360772,8956.684487215442,8255.688524810295,10275.14820450965,9317.462371677391
2013-05-06,11957.60898721544,0.31900617113383073,0.06553605968499585,524,2013,19,5,2,0.7485107481711013,-0.663122658240795,12334.701506012869,9086.252581202574,10012.003587215442,7867.468543607721,10761.549554509651,9658.3074086447
2013-05-13,13296.633862405148,0.27039196631033363,0.07758228053126011,517,2013,20,5,2,0.6631226582407952,-0.7485107481711012,11957.60898721544,12334.701506012869,9667.63514360772,7732.102906012868,11668.799234209007,10122.01832167739
2013-05-20,10292.959124810295,0.2206639566395664,0.05784552845528454,458,2013,21,5,2,0.5680647467311558,-0.8229838658936564,13296.633862405148,11957.60898721544,9086.252581202574,9991.769724810294,11970.475870110939,10147.117438344058
2013-05-27,13039.29158721544,0.3570929661355194,0.10580990758650333,634,2013,22,5,2,0.46472317204376906,-0.8854560256532096,10292.959124810295,13296.633862405148,12334.701506012869,8459.773424810295,12146.623390411582,10528.74395187782
2013-06-03,17999.992649620588,0.23920972644376898,0.05924062816616007,725,2013,23,6,2,0.35460488704253584,-0.9350162426854147,13039.29158721544,10292.959124810295,11957.60898721544,11445.383724810294,13657.219306012868,11074.961362278676
2013-06-10,20298.854587215443,0.23637012497306614,0.07054492117359763,858,2013,24,6,2,0.23931566428755768,-0.970941817426052,17999.992649620588,13039.29158721544,13296.633862405148,8527.407387215442,15407.774487215442,12055.91529561201
2013-06-17,14633.583468418015,0.32440313309878527,0.11085188724319157,688,2013,25,6,2,0.12053668025532308,-0.992708874098054,20298.854587215443,17999.992649620588,10292.959124810295,7728.36544360772,16492.930573117374,12631.350131012869
2013-06-24,20265.29014962059,0.14923181393769627,0.03407950655009477,845,2013,26,6,2,-3.216245299353273e-16,-1.0,14633.583468418015,20298.854587215443,13039.29158721544,8956.684487215442,18299.43021371866,13573.733936213299
2013-07-01,12394.102224810295,0.13011363636363635,0.04416666666666666,396,2013,27,7,3,-0.12053668025532283,-0.992708874098054,20265.29014962059,14633.583468418015,17999.992649620588,10012.003587215442,16897.957607516084,13772.242156012866
2013-07-08,11765.286624810295,0.29713779128672746,0.06614741641337386,444,2013,28,7,3,-0.23931566428755743,-0.9709418174260521,12394.102224810295,20265.29014962059,20298.854587215443,9667.63514360772,14764.565616914799,13947.046446113083
2013-07-15,10618.948306012868,0.22480620155038758,0.06105813953488371,464,2013,29,7,3,-0.3546048870425356,-0.9350162426854148,11765.286624810295,12394.102224810295,14633.583468418015,9086.252581202574,13760.906826313512,14074.771089847274
2013-07-22,10531.752562405147,0.23366261398176294,0.062482269503546094,434,2013,30,7,3,-0.46472317204376806,-0.8854560256532101,10618.948306012868,11765.286624810295,20265.29014962059,12334.701506012869,11327.52242950965,13924.52534454663
2013-07-29,10931.985268418015,0.2812996031746032,0.08504414682539684,423,2013,31,7,3,-0.5680647467311556,-0.8229838658936566,10531.752562405147,10618.948306012868,12394.102224810295,11957.60898721544,10961.99319041158,13839.05670131351
2013-08-05,14753.775262405146,0.27060935143288084,0.07443478345184226,672,2013,32,8,3,-0.663122658240795,-0.7485107481711013,10931.985268418015,10531.752562405147,11765.286624810295,13296.633862405148,11709.115349810294,13960.485151313513
2013-08-12,17315.30750601287,0.2485581504449429,0.059014601750450785,785,2013,33,8,3,-0.7485107481711011,-0.6631226582407952,14753.775262405146,10931.985268418015,10618.948306012868,10292.959124810295,13383.205149810294,14545.680849747057
2013-08-19,19600.930968418015,0.2786888492770846,0.07553816880287467,761,2013,34,8,3,-0.8229838658936564,-0.5680647467311559,17315.30750601287,14753.775262405146,10531.752562405147,13039.29158721544,15650.499751313513,15092.48413151394
2013-08-26,18406.200443607722,0.2600440115440115,0.07017745310245309,692,2013,35,8,3,-0.8854560256532096,-0.4647231720437691,19600.930968418015,17315.30750601287,10931.985268418015,17999.992649620588,17519.05354511094,15126.334781012869
2013-09-02,19260.394806012868,0.24920430722317516,0.06055312559557842,875,2013,36,9,3,-0.9350162426854147,-0.3546048870425359,18406.200443607722,19600.930968418015,14753.775262405146,20298.854587215443,18645.70843101287,15039.796465912654
2013-09-09,21615.90864360772,0.2785033831908832,0.07471274674399674,780,2013,37,9,3,-0.970941817426052,-0.23931566428755774,19260.394806012868,18406.200443607722,17315.30750601287,14633.583468418015,19720.85871541158,15621.656897178464
2013-09-16,21152.058074430883,0.25574936174936175,0.07212978632478632,937,2013,38,9,3,-0.992708874098054,-0.12053668025532357,21615.90864360772,19260.394806012868,19600.930968418015,20265.29014962059,20108.640491914797,15695.554224245987
2013-09-23,21507.404724810294,0.263609395054952,0.07671552547021881,861,2013,39,9,3,-1.0,-1.8369701987210297e-16,21152.058074430883,21615.90864360772,18406.200443607722,12394.102224810295,20883.94156221544,16454.996099245986
2013-09-30,10813.605068418015,0.2926356589147287,0.08513565891472868,496,2013,40,9,3,-0.992708874098054,0.1205366802553232,21507.404724810294,21152.058074430883,19260.394806012868,11765.286624810295,18772.244127816728,16375.689302879962
2013-10-07,8716.568281202573,0.3382113821138211,0.0946910569105691,381,2013,41,10,4,-0.9709418174260521,0.23931566428755738,10813.605068418015,21507.404724810294,21615.90864360772,10618.948306012868,15547.409037215442,16217.157634145771
2013-10-14,11774.989068418015,0.27816061489530874,0.07868411520452336,591,2013,42,10,4,-0.9350162426854148,0.35460488704253557,8716.568281202573,10813.605068418015,21152.058074430883,10531.752562405147,13203.141785712225,16320.760676313512
2013-10-21,9827.192168418016,0.29778516057585824,0.0884939091915836,454,2013,43,10,4,-0.8854560256532101,0.464723172043768,11774.989068418015,8716.568281202573,21507.404724810294,10931.985268418015,10283.088646614155,16228.694584646846
2013-10-28,14047.380387215442,0.20795985060690944,0.061488328664799245,632,2013,44,10,4,-0.822983865893657,0.5680647467311548,9827.192168418016,11774.989068418015,10813.605068418015,14753.775262405146,11091.532476313512,16169.828345047703
2013-11-04,19423.083630823163,0.2761526995017561,0.09099873397043208,748,2013,45,11,4,-0.7485107481711011,0.6631226582407952,14047.380387215442,9827.192168418016,8716.568281202573,17315.30750601287,13768.16131371866,16345.476355448562
